"lith_name","lith_texture","lith_comp","color","verbatim_lith"
NULL,NULL,NULL,NULL,"NULL;ROCK BELOW KNOBLOCK COAL BED, TONGUE RIVER, 328'-346'"
NULL,NULL,NULL,NULL,"NULL;ROCK BELOW KNOBLOCK COAL BED, TONGUE RIVER, 346'-368'"
NULL,NULL,NULL,NULL,"NULL;ROCK FLOOR OF LIGNITE BED;  clastic; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK GARDEN #25 PETRIFIED WOOD.  REPLICATE OF MCA-127;  siliceous; carbonaceous (organic);"
NULL,NULL,NULL,NULL,"NULL;ROCK GARDEN #25 PETRIFIED WOOD;  siliceous; carbonaceous (organic);"
NULL,NULL,NULL,NULL,"NULL;ROCK PARTING WITHIN LIGNITE BED;  clastic; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK ROOF OF LIGNITE BED (BOTTOM);  clastic; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK ROOF OF LIGNITE BED (TOP);  clastic; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK ROOF OF LIGNITE BED;  clastic; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK SAMPLE, URANIUM ORE SEC 17 MINE;  siliceous; arkosic;"
NULL,NULL,NULL,NULL,"NULL;ROCK, 100.6-102.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 104-105.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 105.1-111.8"
NULL,NULL,NULL,NULL,"NULL;ROCK, 111.8-113"
NULL,NULL,NULL,NULL,"NULL;ROCK, 113-116.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 116.2-117.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 117.2-119"
NULL,NULL,NULL,NULL,"NULL;ROCK, 119-120"
NULL,NULL,NULL,NULL,"NULL;ROCK, 120-128"
NULL,NULL,NULL,NULL,"NULL;ROCK, 128-133"
NULL,NULL,NULL,NULL,"NULL;ROCK, 133-138"
NULL,NULL,NULL,NULL,"NULL;ROCK, 134"
NULL,NULL,NULL,NULL,"NULL;ROCK, 138-143"
NULL,NULL,NULL,NULL,"NULL;ROCK, 143-148"
NULL,NULL,NULL,NULL,"NULL;ROCK, 148-151.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 15-19.3"
NULL,NULL,NULL,NULL,"NULL;ROCK, 151.1-151.6"
NULL,NULL,NULL,NULL,"NULL;ROCK, 151.6-154"
NULL,NULL,NULL,NULL,"NULL;ROCK, 154-155.5"
NULL,NULL,NULL,NULL,"NULL;ROCK, 155.5-157.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 157.2-158.8"
NULL,NULL,NULL,NULL,"NULL;ROCK, 158.8-163.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 163.2-174.8"
NULL,NULL,NULL,NULL,"NULL;ROCK, 174.8-179"
NULL,NULL,NULL,NULL,"NULL;ROCK, 179-183.9"
NULL,NULL,NULL,NULL,"NULL;ROCK, 183.9-184"
NULL,NULL,NULL,NULL,"NULL;ROCK, 184-185"
NULL,NULL,NULL,NULL,"NULL;ROCK, 185-185.3"
NULL,NULL,NULL,NULL,"NULL;ROCK, 185.3-189.9"
NULL,NULL,NULL,NULL,"NULL;ROCK, 189.9-191.8"
NULL,NULL,NULL,NULL,"NULL;ROCK, 191.8-195.6"
NULL,NULL,NULL,NULL,"NULL;ROCK, 195.6-196.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 196.1-202.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 20-20.5"
NULL,NULL,NULL,NULL,"NULL;ROCK, 20.5-21"
NULL,NULL,NULL,NULL,"NULL;ROCK, 202.1-203.4"
NULL,NULL,NULL,NULL,"NULL;ROCK, 203.4-207.5"
NULL,NULL,NULL,NULL,"NULL;ROCK, 207.5-213.3"
NULL,NULL,NULL,NULL,"NULL;ROCK, 21-27"
NULL,NULL,NULL,NULL,"NULL;ROCK, 213.3-217"
NULL,NULL,NULL,NULL,"NULL;ROCK, 217-220"
NULL,NULL,NULL,NULL,"NULL;ROCK, 220-220.3"
NULL,NULL,NULL,NULL,"NULL;ROCK, 220.3-225"
NULL,NULL,NULL,NULL,"NULL;ROCK, 225-229"
NULL,NULL,NULL,NULL,"NULL;ROCK, 229-234.5"
NULL,NULL,NULL,NULL,"NULL;ROCK, 233.1-233.3"
NULL,NULL,NULL,NULL,"NULL;ROCK, 234.5-239"
NULL,NULL,NULL,NULL,"NULL;ROCK, 239-242.8"
NULL,NULL,NULL,NULL,"NULL;ROCK, 242.8-244.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 244.1-246"
NULL,NULL,NULL,NULL,"NULL;ROCK, 246-246.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 246.2-249.4"
NULL,NULL,NULL,NULL,"NULL;ROCK, 249.4-249.6"
NULL,NULL,NULL,NULL,"NULL;ROCK, 249.6-255.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 255.1-259.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 259.2-268"
NULL,NULL,NULL,NULL,"NULL;ROCK, 27-31"
NULL,NULL,NULL,NULL,"NULL;ROCK, 31-37.4"
NULL,NULL,NULL,NULL,"NULL;ROCK, 33.4"
NULL,NULL,NULL,NULL,"NULL;ROCK, 37.4-39.8"
NULL,NULL,NULL,NULL,"NULL;ROCK, 39.8-43"
NULL,NULL,NULL,NULL,"NULL;ROCK, 43-45.7"
NULL,NULL,NULL,NULL,"NULL;ROCK, 45.7-50.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 50.2-50.6"
NULL,NULL,NULL,NULL,"NULL;ROCK, 50.6-52.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 52.1-54.5"
NULL,NULL,NULL,NULL,"NULL;ROCK, 54.5-56.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 56.2-60.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 59.8"
NULL,NULL,NULL,NULL,"NULL;ROCK, 60.2-70.4"
NULL,NULL,NULL,NULL,"NULL;ROCK, 62.3"
NULL,NULL,NULL,NULL,"NULL;ROCK, 70.4-71.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 71.1-76.1"
NULL,NULL,NULL,NULL,"NULL;ROCK, 76.1-76.5"
NULL,NULL,NULL,NULL,"NULL;ROCK, 76.5-82.6"
NULL,NULL,NULL,NULL,"NULL;ROCK, 82.6-83.6"
NULL,NULL,NULL,NULL,"NULL;ROCK, 83.6-84.6"
NULL,NULL,NULL,NULL,"NULL;ROCK, 84.6-87"
NULL,NULL,NULL,NULL,"NULL;ROCK, 87-89.8"
NULL,NULL,NULL,NULL,"NULL;ROCK, 89.8-93.2"
NULL,NULL,NULL,NULL,"NULL;ROCK, 93.2-98"
NULL,NULL,NULL,NULL,"NULL;ROCK, 98-100.6"
NULL,NULL,NULL,NULL,"NULL;ROCK, CONTAINS GALENA"
NULL,NULL,NULL,NULL,"NULL;ROCK, CORE SMPL, DEPTH INT. 155.25'-155.92'."
NULL,NULL,NULL,NULL,"NULL;ROCK, CORE SMPL, DEPTH INT. 169.42'-169.92'."
NULL,NULL,NULL,NULL,"NULL;ROCK, DIAMICTITE"
NULL,NULL,NULL,NULL,"NULL;ROCK, HI MAGNETITE"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR FE AND MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR IRON AND MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR IRON OXIDE STAINING.  SLIGHTLY WEATHERED;  laminated; clayey;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR IRON OXIDE STAINING;  clayey; siliceous;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR IRON OXIDE STAINING;  laminated; clayey;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR IRON STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR MALACHITE STAINING;  laminated; clayey;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR MALACHITE STAINING;  massive; clayey;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR MALACHITE STAINING;  silty; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MINOR MN, FE AND MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE FE AND MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE FE AND MINOR MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE FE, MINOR MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE FE, MN AND MALACHITE STAINING;  siliceous; clayey;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE IRON AND MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE IRON OXIDE STAINING;  laminated; clayey;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE IRON OXIDE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE MALACHITE STAINING;  laminated; clayey;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE MALACHITE STAINING;  massive; silty;"
NULL,NULL,NULL,NULL,"NULL;ROCK, MODERATE MN, FE AND MALACHITE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, SILICEOUS EXHALITE"
NULL,NULL,NULL,NULL,"NULL;ROCK, SUBSTANTIAL IRON OXIDE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, SUBSTANTIAL MALACHITE AND MODERATE FE STAINING;  siliceous; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK, SUBSTANTIAL MALACHITE STAINING;  laminated; clayey;"
NULL,NULL,NULL,NULL,"NULL;ROCK, TUFFACEOUS OR FE-RICH ?"
NULL,NULL,NULL,NULL,"NULL;ROCK, TUFFACEOUS OR FE-RICH ?  HAS CHPY"
NULL,NULL,NULL,NULL,"NULL;ROCK, TUFFACEOUS?, FE-RICH?"
NULL,NULL,NULL,NULL,"NULL;ROCK, UNEXTRACTED;  laminated; massive;"
NULL,NULL,NULL,NULL,"NULL;ROCK;  100'-105'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  105'-110'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  110'-115'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  115'-120'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  120'-125.8'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  125.8'-130'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  130'-131.8'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  135'-139'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  142'-144.2'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  150'-156'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  156'-157.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  157.5'-160.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  162'-170'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  170'-181'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  181'-183.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  183.5'-191.3'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  191.3'-195'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  197'-201.4'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  20'-22'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  203'-210'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  210'-213.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  213.5'-219.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  219.5'-226.8'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  22'-25.1'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  230'-235'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  235'-240'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  240'-249'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  25.1'-30'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  250'-259'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  259'-269'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  269'-274.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  274.5'-279'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  279'-281.1'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  281.1'-284.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  284.6'-293.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  293.6'-299.4'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  299.4'-301.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  30'-35'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  301.6'-305.2'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  305.2'-311.9'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  311.9'-314.3'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  315'-320'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  320'-325'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  325'-328'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  329'-330.9'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  330.9'-336.2'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  336.2'-342'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  342'-348'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  348'-353.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  35'-40'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  353.5'-356.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  356.5'-357'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  357'-357.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  357.5'-362.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  362.5'-367.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  367.5'-376.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  376.5'-378.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  380'-384.2'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  384.2'-390'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  390'-393'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  395'-400.3'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  40'-47.4'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  402'-410.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  404.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  410.5'-414.4'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  418'-420'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  420'-427.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  427.6'-428.8'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  428.8'-434'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  434'-436'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  436'-440.7'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  440.7'-441.4'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  441.4'-445'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  445'-450'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  450'-460'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  460'-466.3'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  466.3'-474.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  47.4'-48.4'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  474.5'-479'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  479'-485'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  48.4'-49.4'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  485'-490'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  49.4'-55'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  490'-494.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  495'-496.8'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  496.8'-501.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  501.5'-502.8'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  502.8'-506'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  506'-510'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  510'-515'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  515'-524'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  524'-530'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  530'-538.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  538.6'-539'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  539'-543.2'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  55'-60'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  555'-558.3'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  558.3'-560.7'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  560.7'-566.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  566.5'-567.4'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  567.4'-571.6'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  571.6'-571.9'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  571.9'-573'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  573'-585.7'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  585.7'-587'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  60'-63'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  63'-66.7'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  66.7'-67.3'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  67.3'-70.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  70.5'-74.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  74.5'-76'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  76'-78'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  87'-90'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  90'-94.5'"
NULL,NULL,NULL,NULL,"NULL;ROCK;  94.5'-100'"
NULL,NULL,NULL,NULL,"NULL;ROCKY CANYON SECT. - CARBO."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK OF COLCHESTER (#2) BITUM BOTTOM 10"""
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK OF HERRIN(6) BITUM COAL BOTTOM 6"""
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, ABOVE UNNAMED BED, DEPTH INT. 54.3'-54.9', CORE SMPL."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CHANNEL, VERMEJO FM., CORLEY MINE"
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CHNL SMPL, 0.25 ft TH., ABOVE CAMEO ""B"" BED, CMC MINE.;  sandy;"
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CHNL SMPL, 0.5 ft TH., ABOVE ""B"" BED, SOMERSET MINE.;  sandy;"
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CHNL SMPL, NU-GAP #3 MINE."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE GRAB SMPL, WOLF CREEK COAL ZONE."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, 2.9' TH., ABOVE PRIOR BED."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, ABOVE SAWYER BED, DEPTH INT. 124.9'-125.9'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, ABOVE SAWYER BED, DEPTH INT. 69.9-70.4 ft.;  carbonaceous (organic);"
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, ABOVE SAWYER BED, DEPTH INT. 79.4-80.2 ft.;  carbonaceous (organic);"
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, ABOVE SAWYER BED, DEPTH INT. 82.2-82.8 ft.;  silty;"
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, DEPTH INT. 137.1'-138.1'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, DEPTH INT. 70.3'-71.3'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, DEPTH INT. 78.9'-79.9'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, DEPTH INT. 864.5'-865.9'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, DEPTH INT. 873.6'-874.5'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, DEPTH INT. 906.0'-907.2'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, DEPTH INT. 928.4'-931.5'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, CORE SMPL, DEPTH INT. 940.0'-941.5'."
NULL,NULL,NULL,NULL,"NULL;ROOF ROCK, GRAB SMPL, DELAGUA STRIP MINE."
NULL,NULL,NULL,NULL,"NULL;ROOT ROCK, GRAB, FROM NEAR SMPL #3, THICKNESS UNKNOWN"
NULL,NULL,NULL,NULL,"NULL;ROUNDED CLASTS - F-MED GR SUGARY, DK GY F;  sandy;"
NULL,NULL,NULL,NULL,"NULL;ROUNDTOP NONPAREIL 2 ft U;  volcanic;"
NULL,NULL,NULL,NULL,"NULL;ROUNDTOP NONPAREIL;  volcanic;"
NULL,NULL,NULL,NULL,"NULL;RUBBLE ZONE"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE CALC. PRIMARY ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE CALC. PRIMARY ORE;  carbonaceous (organic); arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE CONTACT OF REMNANT POD OF ORE, W/OX SS;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE LOW GRADE ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE LOW GRADE OXIDIZED ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE LOW GRADE URAN. ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE LOW GRADE URANIUM ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE OXIDIZED ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE OXIDIZED PRIMARY ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE PRIMARY CALC. ORE;  carbonaceous (organic); arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE PRIMARY ORE SLIGHTLY ALTERED;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE PRIMARY ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE PRIMARY URAN. ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE PRIMARY URAN. ORE;  carbonaceous (organic); arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE PRIMARY URANIUM ORE;  carbonaceous (organic); arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUBY WELL NO. 1 URANIUM MINE SLIGHTLY ALTERED PRIMARY ORE;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;RUPP-PYRITE LAYER IN RUPP DUMP, DAKOTA SS BLOCK;"
NULL,NULL,NULL,NULL,"NULL;RUSTY QUARTZITE, ORE;  ferruginous;"
NULL,NULL,NULL,NULL,"NULL;RX"
NULL,NULL,NULL,NULL,"NULL;S-6 PYRITE"
NULL,NULL,NULL,NULL,"NULL;S.E. PART OF IVEY HARRIS MINE, MINE PT. WIS.  CONI ORE"
NULL,NULL,NULL,NULL,"NULL;S.S.  SKYLINE #3;  massive; clastic;"
NULL,NULL,NULL,NULL,"NULL;S.S. U ORE"
NULL,NULL,NULL,NULL,"NULL;S.S., MAROON, FINE-GRAINED"
NULL,NULL,NULL,NULL,"NULL;S.S., YLW, MED-GRAINED, CALCAREOUS"
NULL,NULL,NULL,NULL,"NULL;S.S., YLW., MED. GRAINED, CALCAREOUS"
NULL,NULL,NULL,NULL,"NULL;S.S.-ARKOSIC, RED, FINE GRAINED, MASSIVE.  GRAB;  arkosic; massive;"
NULL,NULL,NULL,NULL,"NULL;S.S.-ARKOSIC.  GRAB;  arkosic;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN TO TAN, PEBBLY, MASSIVE, W/QTZ GRAINS & SILICA CEMENT. GRAB;  massive;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN TO YELLOW, FINELY LAMINATED, F-M-GRND, MOSTLY QUARTZ.  GRAB;  laminated;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN, CALCAREOUS, MASSIVE, FINE GRAINED.  GRAB;  massive; calcareous;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN, LAMINATED, CALCAREOUS;  laminated; calcareous;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN, MASSIVE, MEDIUM GRAINED WITH QUARTZ AND MUD.  GRAB;  massive;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN, PEBBLY, MASSIVE, CALCAREOUS;  massive; calcareous;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN, PEBBLY, MASSIVE, COARSE GRAINED.  GRAB;  massive;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN, PEBBLY, MASSIVE, SILICEOUS;  massive; siliceous;"
NULL,NULL,NULL,NULL,"NULL;S.S.-BROWN, PEBBLY, MASSIVE, W/QTZ GRAINS & SILICA CEMENT.  GRAB;  massive;"
NULL,NULL,NULL,NULL,"NULL;S.S.-FINE TO MEDIUM GRAINED WHITE TO GRAY, MASSIVE, LIMONITIC STAINING;  massive;"
NULL,NULL,NULL,NULL,"NULL;S.S.-FINE TO MEDIUM GRAINED WHITE TO GRAY, MASSIVE.  GRAB;  massive;"
NULL,NULL,NULL,NULL,"NULL;S.S.-GREY TO BROWN, MASSIVE, ARKOSIC.  GRAB;  massive; arkosic;"
NULL,NULL,NULL,NULL,"NULL;S.S.-GREY, LAMINATED, CALCAREOUS;  laminated; calcareous;"
NULL,NULL,NULL,NULL,"NULL;S.S.-GREY, MEDIUM GRAINED, MASSIVE, CALCAREOUS;  massive; calcareous;"
NULL,NULL,NULL,NULL,"NULL;S.S.-GREY; FINE GRAINED, MASSIVE, SILICEOUS;  massive; siliceous;"
NULL,NULL,NULL,NULL,"NULL;S.S.-MASSIVE, MEDIUM GRAINED.  GRAB;  massive;"
NULL,NULL,NULL,NULL,"NULL;S.S.-PEBBLY, MASSIVE, COARSE GRAINED, QUARTZ & FELDSPAR PEBBLES.  GRAB;  massive;"
